Title,Certificate,Rating,Metascore,Scaled Rating,ScaledRating
K-PAX,U,7.4,49.0,74.0,74.0
Ordinary Angels,PG,7.4,57.0,74.0,74.0
The King and I,U,7.4,72.0,74.0,74.0
Jui kuen,U,7.4,68.0,74.0,74.0
La mala educación,A,7.4,81.0,74.0,74.0
The Cider House Rules,U,7.4,75.0,74.0,74.0
Felon,R,7.4,58.0,74.0,74.0
De rouille et d'os,R,7.4,73.0,74.0,74.0
Frozen,U,7.4,75.0,74.0,74.0
C'mon C'mon,R,7.4,82.0,74.0,74.0
To Catch a Thief,A,7.4,82.0,74.0,74.0
Malèna,A,7.4,54.0,74.0,74.0
Judas and the Black Messiah,A,7.4,84.0,74.0,74.0
The Land Before Time,U,7.4,66.0,74.0,74.0
Darkest Hour,UA,7.4,75.0,74.0,74.0
Calvary,R,7.4,77.0,74.0,74.0
War for the Planet of the Apes,UA,7.4,82.0,74.0,74.0
Open Range,U,7.4,67.0,74.0,74.0
BlackBerry,R,7.4,78.0,74.0,74.0
Lone Star,R,7.4,78.0,74.0,74.0
Pirates of the Caribbean: Dead Man's Chest,12+,7.4,53.0,74.0,74.0
El espinazo del diablo,UA,7.4,78.0,74.0,74.0
Petite maman,PG,7.4,93.0,74.0,74.0
Spider-Man: Homecoming,U,7.4,73.0,74.0,74.0
The Swimmers,UA 16+,7.4,62.0,74.0,74.0
Five Easy Pieces,U,7.4,85.0,74.0,74.0
The Mission,UA,7.4,55.0,74.0,74.0
The Terminal,U,7.4,55.0,74.0,74.0
Minari,UA,7.4,89.0,74.0,74.0
Luca,PG,7.4,71.0,74.0,74.0
[Rec],A,7.4,71.0,74.0,74.0
X2,UA,7.4,68.0,74.0,74.0
Begin Again,A,7.4,62.0,74.0,74.0
Following,R,7.4,60.0,74.0,74.0
True Grit,U,7.4,83.0,74.0,74.0
Zero Dark Thirty,A,7.4,95.0,74.0,74.0
The Hobbit: The Battle of the Five Armies,UA,7.4,59.0,74.0,74.0
"Crazy, Stupid, Love.",A,7.4,68.0,74.0,74.0
Elizabeth,R,7.4,75.0,74.0,74.0
"Good Night, and Good Luck.",PG,7.4,80.0,74.0,74.0
Love & Mercy,PG-13,7.4,80.0,74.0,74.0
Terms of Endearment,A,7.4,79.0,74.0,74.0
John Wick: Chapter 2,A,7.4,75.0,74.0,74.0
The Man Who Knew Too Much,U,7.4,76.0,74.0,74.0
Spider-Man,U,7.4,73.0,74.0,74.0
The Painted Veil,PG-13,7.4,69.0,74.0,74.0
John Wick: Chapter 3 - Parabellum,A,7.4,73.0,74.0,74.0
Onward,U,7.4,61.0,74.0,74.0
Mud,UA,7.4,76.0,74.0,74.0
Funny Girl,U,7.4,88.0,74.0,74.0
Ready Player One,UA,7.4,64.0,74.0,74.0
We Grown Now,PG,7.4,76.0,74.0,74.0
Blow-Up,A,7.4,82.0,74.0,74.0
Cross of Iron,A,7.4,64.0,74.0,74.0
Limitless,A,7.4,59.0,74.0,74.0
The Bucket List,U,7.4,42.0,74.0,74.0
Smoke,R,7.4,70.0,74.0,74.0
Bullitt,A,7.4,81.0,74.0,74.0
Frequency,A,7.4,67.0,74.0,74.0
Galaxy Quest,PG,7.4,70.0,74.0,74.0
The Sweet Hereafter,R,7.4,91.0,74.0,74.0
Blow Out,A,7.4,86.0,74.0,74.0
Howards End,U,7.4,88.0,74.0,74.0
Marathon Man,A,7.4,64.0,74.0,74.0
High Plains Drifter,A,7.4,69.0,74.0,74.0
Salvador,A,7.4,69.0,74.0,74.0
Picnic at Hanging Rock,U,7.4,81.0,74.0,74.0
Green Street,A,7.4,55.0,74.0,74.0
Reign Over Me,R,7.4,61.0,74.0,74.0
Carrie,A,7.4,86.0,74.0,74.0
A Bridge Too Far,U,7.4,63.0,74.0,74.0
The Lighthouse,18,7.4,83.0,74.0,74.0
Air,13,7.4,73.0,74.0,74.0
Phantom Thread,UA,7.4,90.0,74.0,74.0
The Zone of Interest,PG-13,7.4,92.0,74.0,74.0
Bram Stoker's Dracula,UA,7.4,57.0,74.0,74.0
Greater,PG,7.4,35.0,74.0,74.0
L'événement,R,7.4,86.0,74.0,74.0
Spider-Man: Far from Home,U,7.4,69.0,74.0,74.0
Beverly Hills Cop,A,7.4,66.0,74.0,74.0
A Hidden Life,PG-13,7.4,80.0,74.0,74.0
Juno,16,7.4,81.0,74.0,74.0
Superman,U,7.4,82.0,74.0,74.0
Tár,A,7.4,93.0,74.0,74.0
Buffalo '66,R,7.4,69.0,74.0,74.0
SLC Punk!,R,7.4,50.0,74.0,74.0
Rabbit-Proof Fence,PG,7.4,80.0,74.0,74.0
Life as a House,UA,7.4,45.0,74.0,74.0
Lean on Me,Not Rated,7.4,58.0,74.0,74.0
High Fidelity,R,7.4,79.0,74.0,74.0
The Rocky Horror Picture Show,UA,7.4,65.0,74.0,74.0
Body Heat,18,7.4,77.0,74.0,74.0
Law Abiding Citizen,A,7.4,34.0,74.0,74.0
The Evil Dead,A,7.4,71.0,74.0,74.0
Moonlight,A,7.4,99.0,74.0,74.0
Downton Abbey,UA,7.4,64.0,74.0,74.0
Palm Springs,A,7.4,83.0,74.0,74.0
Molly's Game,R,7.4,71.0,74.0,74.0
Witness,U,7.4,76.0,74.0,74.0
Tillsammans,R,7.4,84.0,74.0,74.0
MASH,A,7.4,80.0,74.0,74.0
Oliver!,U,7.4,74.0,74.0,74.0
"McFarland, USA",PG,7.4,60.0,74.0,74.0
The Rock,A,7.4,58.0,74.0,74.0
Predestination,18,7.4,69.0,74.0,74.0
Mission: Impossible - Ghost Protocol,UA,7.4,73.0,74.0,74.0
Sully,A,7.4,74.0,74.0,74.0
2046,R,7.4,78.0,74.0,74.0
Trumbo,R,7.4,60.0,74.0,74.0
National Lampoon's Animal House,A,7.4,79.0,74.0,74.0
Little Manhattan,U,7.4,52.0,74.0,74.0
Frenzy,A,7.4,92.0,74.0,74.0
In the Bedroom,UA,7.4,86.0,74.0,74.0
Looper,A,7.4,84.0,74.0,74.0
Akeelah and the Bee,PG,7.4,72.0,74.0,74.0
Garden State,R,7.4,67.0,74.0,74.0
Cloud Atlas,A,7.4,55.0,74.0,74.0
The Duellists,U,7.4,70.0,74.0,74.0
The Nice Guys,18,7.4,70.0,74.0,74.0
The Texas Chain Saw Massacre,A,7.4,90.0,74.0,74.0
Shang-Chi and the Legend of the Ten Rings,UA,7.4,71.0,74.0,74.0
Waiting for Guffman,R,7.4,72.0,74.0,74.0
Man on the Moon,R,7.4,58.0,74.0,74.0
Army of Darkness,A,7.4,59.0,74.0,74.0
John Wick,A,7.4,68.0,74.0,74.0
A History of Violence,UA,7.4,82.0,74.0,74.0
Pillow Talk,A,7.4,73.0,74.0,74.0
Avatar: The Way of Water,UA,7.5,67.0,75.0,75.0
Tickled,R,7.5,76.0,75.0,75.0
"I, Tonya",R,7.5,77.0,75.0,75.0
Lo imposible,UA,7.5,73.0,75.0,75.0
The Producers,U,7.5,96.0,75.0,75.0
The Conjuring,A,7.5,68.0,75.0,75.0
Trading Places,U,7.5,69.0,75.0,75.0
You Can Count on Me,Not Rated,7.5,85.0,75.0,75.0
Batoru rowaiaru,18,7.5,81.0,75.0,75.0
Pinocchio,7,7.5,99.0,75.0,75.0
Enemy at the Gates,A,7.5,53.0,75.0,75.0
The Last Temptation of Christ,A,7.5,80.0,75.0,75.0
Whale Rider,PG-13,7.5,80.0,75.0,75.0
The Crow,A,7.5,71.0,75.0,75.0
Ratcatcher,Not Rated,7.5,78.0,75.0,75.0
The Illusionist,U,7.5,68.0,75.0,75.0
Le grand bleu,U,7.5,35.0,75.0,75.0
The Covenant,R,7.5,63.0,75.0,75.0
"Synecdoche, New York",R,7.5,67.0,75.0,75.0
The Abyss,U,7.5,62.0,75.0,75.0
The Wicker Man,Not Rated,7.5,87.0,75.0,75.0
Total Recall,A,7.5,60.0,75.0,75.0
Dead Man,R,7.5,62.0,75.0,75.0
Beoning,UA,7.5,91.0,75.0,75.0
Chinjeolhan geumjassi,A,7.5,75.0,75.0,75.0
The Curse of the Were-Rabbit,U,7.5,87.0,75.0,75.0
Contact,U,7.5,62.0,75.0,75.0
Little Big Man,A,7.5,63.0,75.0,75.0
The Assassination of Jesse James by the Coward Robert Ford,R,7.5,68.0,75.0,75.0
A Single Man,R,7.5,77.0,75.0,75.0
Secondhand Lions,Not Rated,7.5,52.0,75.0,75.0
Still Alice,PG-13,7.5,72.0,75.0,75.0
Yip Man 2,R,7.5,67.0,75.0,75.0
Promising Young Woman,A,7.5,72.0,75.0,75.0
A Perfect World,UA,7.5,71.0,75.0,75.0
Leaving Las Vegas,A,7.5,82.0,75.0,75.0
Midnight Run,A,7.5,78.0,75.0,75.0
Blow,R,7.5,52.0,75.0,75.0
Stranger Than Fiction,PG-13,7.5,67.0,75.0,75.0
Waves,R,7.5,80.0,75.0,75.0
Coal Miner's Daughter,UA,7.5,84.0,75.0,75.0
Fear and Loathing in Las Vegas,R,7.5,41.0,75.0,75.0
Braindead,R,7.5,54.0,75.0,75.0
Collateral,A,7.5,71.0,75.0,75.0
Doubt,PG-13,7.5,68.0,75.0,75.0
Beetlejuice,UA,7.5,71.0,75.0,75.0
BlacKkKlansman,18,7.5,83.0,75.0,75.0
Ice Age,U,7.5,61.0,75.0,75.0
The Fabelmans,UA,7.5,85.0,75.0,75.0
National Lampoon's Christmas Vacation,U,7.5,49.0,75.0,75.0
Source Code,UA,7.5,74.0,75.0,75.0
La pianiste,A,7.5,79.0,75.0,75.0
Fresh,R,7.5,81.0,75.0,75.0
King Richard,UA,7.5,76.0,75.0,75.0
A Simple Plan,Not Rated,7.5,81.0,75.0,75.0
Grindhouse,R,7.5,77.0,75.0,75.0
The Life of David Gale,A,7.5,31.0,75.0,75.0
La cité des enfants perdus,R,7.5,73.0,75.0,75.0
Quiz Show,U,7.5,92.0,75.0,75.0
Thank You for Smoking,R,7.5,71.0,75.0,75.0
Tucker and Dale vs Evil,R,7.5,65.0,75.0,75.0
Hodejegerne,R,7.5,72.0,75.0,75.0
Indiana Jones and the Temple of Doom,(Banned),7.5,57.0,75.0,75.0
The Man Who Wasn't There,U,7.5,73.0,75.0,75.0
American Fiction,R,7.5,81.0,75.0,75.0
Delicatessen,R,7.5,66.0,75.0,75.0
Boksuneun naui geot,UA,7.5,59.0,75.0,75.0
Ging chaat goo si,UA,7.5,78.0,75.0,75.0
Robin Hood,U,7.5,57.0,75.0,75.0
Blood Simple,A,7.5,84.0,75.0,75.0
Henry V,U,7.5,83.0,75.0,75.0
Professione: reporter,U,7.5,90.0,75.0,75.0
The Fisher King,A,7.5,67.0,75.0,75.0
"Se, jie",A,7.5,61.0,75.0,75.0
Jackie Brown,UA,7.5,62.0,75.0,75.0
Zatôichi,R,7.5,75.0,75.0,75.0
La passion de Dodin Bouffant,PG-13,7.5,85.0,75.0,75.0
Shi mian mai fu,UA,7.5,89.0,75.0,75.0
One Life,PG,7.5,69.0,75.0,75.0
Menace II Society,A,7.5,76.0,75.0,75.0
The Devil's Advocate,A,7.5,60.0,75.0,75.0
Master and Commander: The Far Side of the World,PG-13,7.5,81.0,75.0,75.0
Baby Driver,UA,7.5,86.0,75.0,75.0
Pleasantville,UA,7.5,71.0,75.0,75.0
Eyes Wide Shut,18,7.5,69.0,75.0,75.0
Lazzaro felice,PG-13,7.5,87.0,75.0,75.0
Kiss Kiss Bang Bang,UA,7.5,73.0,75.0,75.0
Disconnect,16,7.5,64.0,75.0,75.0
Brooklyn,U,7.5,88.0,75.0,75.0
A Time to Kill,UA,7.5,53.0,75.0,75.0
Civil War,R,7.5,75.0,75.0,75.0
The Long Goodbye,A,7.5,87.0,75.0,75.0
Clouds,12+,7.5,55.0,75.0,75.0
The Hunger Games: Catching Fire,UA,7.5,76.0,75.0,75.0
Den skyldige,R,7.5,83.0,75.0,75.0
The Farewell,PG,7.5,89.0,75.0,75.0
The Great Debaters,PG-13,7.5,65.0,75.0,75.0
Doctor Strange,UA,7.5,72.0,75.0,75.0
A Man Called Otto,UA,7.5,51.0,75.0,75.0
The Imposter,R,7.5,77.0,75.0,75.0
Boys Don't Cry,A,7.5,86.0,75.0,75.0
Of Mice and Men,U,7.5,73.0,75.0,75.0
Les Misérables,A,7.5,63.0,75.0,75.0
Perfume: The Story of a Murderer,R,7.5,56.0,75.0,75.0
The Hurt Locker,A,7.5,95.0,75.0,75.0
Funny Games,Not Rated,7.5,69.0,75.0,75.0
"The Adventures of Priscilla, Queen of the Desert",U,7.5,70.0,75.0,75.0
"Suddenly, Last Summer",A,7.5,54.0,75.0,75.0
The Hate U Give,PG-13,7.5,81.0,75.0,75.0
Lone Survivor,A,7.5,60.0,75.0,75.0
The Big Sick,UA,7.5,86.0,75.0,75.0
Legends of the Fall,A,7.5,45.0,75.0,75.0
28 Days Later...,A,7.5,73.0,75.0,75.0
House of Sand and Fog,R,7.5,71.0,75.0,75.0
A Star Is Born,U,7.5,89.0,75.0,75.0
Midnight Express,A,7.5,59.0,75.0,75.0
Ghost Dog: The Way of the Samurai,R,7.5,68.0,75.0,75.0
Milk,A,7.5,83.0,75.0,75.0
Harry Potter and the Order of the Phoenix,UA,7.5,71.0,75.0,75.0
Jin ling shi san chai,R,7.5,46.0,75.0,75.0
We Need to Talk About Kevin,R,7.5,68.0,75.0,75.0
Rudy,U,7.5,71.0,75.0,75.0
Jûsan-nin no shikaku,R,7.5,84.0,75.0,75.0
An American Werewolf in London,A,7.5,55.0,75.0,75.0
The Aviator,UA,7.5,77.0,75.0,75.0
Saving Mr. Banks,U,7.5,65.0,75.0,75.0
Ghahreman,U,7.5,82.0,75.0,75.0
Sleepers,UA,7.5,49.0,75.0,75.0
Forbidden Planet,U,7.5,80.0,75.0,75.0
The Omen,A,7.5,62.0,75.0,75.0
The Player,UA,7.5,86.0,75.0,75.0
A Quiet Place,A,7.5,82.0,75.0,75.0
Little Children,All,7.5,75.0,75.0,75.0
Gojira,U,7.5,79.0,75.0,75.0
"tick, tick...BOOM!",13,7.5,74.0,75.0,75.0
The Town,A,7.5,74.0,75.0,75.0
Nimona,13,7.5,75.0,75.0,75.0
Fruitvale Station,R,7.5,85.0,75.0,75.0
Zombieland,A,7.5,73.0,75.0,75.0
"Love, Simon",A,7.5,72.0,75.0,75.0
Munich,A,7.5,74.0,75.0,75.0
The Piano,Not Rated,7.5,89.0,75.0,75.0
Das Lehrerzimmer,PG-13,7.5,82.0,75.0,75.0
A Hard Day's Night,U,7.5,96.0,75.0,75.0
Remember,R,7.5,52.0,75.0,75.0
Upgrade,18,7.5,67.0,75.0,75.0
Hugo,U,7.5,83.0,75.0,75.0
Field of Dreams,U,7.5,57.0,75.0,75.0
The Bikeriders,R,7.5,73.0,75.0,75.0
No se aceptan devoluciones,PG-13,7.5,55.0,75.0,75.0
Chaplin,PG-13,7.5,47.0,75.0,75.0
Miss Sloane,UA,7.5,64.0,75.0,75.0
Dead Man Walking,A,7.5,80.0,75.0,75.0
The Time Machine,U,7.5,67.0,75.0,75.0
Interview with the Vampire: The Vampire Chronicles,R,7.5,62.0,75.0,75.0
Richard Jewell,A,7.5,68.0,75.0,75.0
Gangs of New York,A,7.5,72.0,75.0,75.0
Batman,U,7.5,69.0,75.0,75.0
The Hunt for Red October,U,7.5,58.0,75.0,75.0
The Favourite,18,7.5,91.0,75.0,75.0
Selma,PG-13,7.5,79.0,75.0,75.0
The Secret of NIMH,U,7.5,76.0,75.0,75.0
The Book Thief,PG-13,7.5,53.0,75.0,75.0
Babel,A,7.5,69.0,75.0,75.0
42,PG-13,7.5,62.0,75.0,75.0
Boiling Point,R,7.5,73.0,75.0,75.0
Incredibles 2,UA,7.5,80.0,75.0,75.0
Sideways,R,7.5,94.0,75.0,75.0
A Fish Called Wanda,UA,7.5,80.0,75.0,75.0
Frida,R,7.5,75.0,75.0,75.0
Zimna wojna,R,7.5,90.0,75.0,75.0
The Mauritanian,A,7.5,53.0,75.0,75.0
The Guns of Navarone,U,7.5,72.0,75.0,75.0
127 Hours,UA,7.5,82.0,75.0,75.0
En kongelig affære,R,7.5,73.0,75.0,75.0
Dangerous Liaisons,A,7.5,74.0,75.0,75.0
The Greatest Showman,UA,7.5,48.0,75.0,75.0
Spider-Man 2,U,7.5,83.0,75.0,75.0
Nocturnal Animals,13,7.5,67.0,75.0,75.0
The Namesake,U,7.5,82.0,75.0,75.0
The Hours,PG-13,7.5,80.0,75.0,75.0
Dolor y gloria,A,7.5,87.0,75.0,75.0
The Warriors,UA,7.5,65.0,75.0,75.0
Tenki no ko,U,7.5,72.0,75.0,75.0
Karigurashi no Arietti,U,7.6,80.0,76.0,76.0
The Godfather Part III,A,7.6,60.0,76.0,76.0
The Birds,A,7.6,90.0,76.0,76.0
Kimitachi wa dô ikiru ka,UA,7.6,91.0,76.0,76.0
Le Cinquième Élément,U,7.6,52.0,76.0,76.0
The Others,13,7.6,74.0,76.0,76.0
The Boy Who Harnessed the Wind,13,7.6,68.0,76.0,76.0
Kelly's Heroes,U,7.6,50.0,76.0,76.0
The Naked Gun: From the Files of Police Squad!,U,7.6,76.0,76.0,76.0
300,A,7.6,52.0,76.0,76.0
The Peanut Butter Falcon,16,7.6,70.0,76.0,76.0
The Florida Project,A,7.6,92.0,76.0,76.0
Thelma,PG-13,7.6,76.0,76.0,76.0
The Mitchells vs the Machines,13,7.6,81.0,76.0,76.0
Giant,U,7.6,84.0,76.0,76.0
Control,R,7.6,78.0,76.0,76.0
3:10 to Yuma,A,7.6,76.0,76.0,76.0
Un long dimanche de fiançailles,U,7.6,76.0,76.0,76.0
RoboCop,UA,7.6,70.0,76.0,76.0
The Machinist,R,7.6,61.0,76.0,76.0
The Social Dilemma,13,7.6,78.0,76.0,76.0
Do lok tin si,UA,7.6,71.0,76.0,76.0
Novecento,A,7.6,70.0,76.0,76.0
Gake no ue no Ponyo,U,7.6,86.0,76.0,76.0
Hotel Mumbai,A,7.6,62.0,76.0,76.0
Lord of War,All,7.6,62.0,76.0,76.0
La Vie En Rose,PG-13,7.6,66.0,76.0,76.0
Lost Highway,A,7.6,53.0,76.0,76.0
Kal Hee,U,7.6,90.0,76.0,76.0
The Station Agent,R,7.6,81.0,76.0,76.0
Sherlock Holmes,16,7.6,57.0,76.0,76.0
The Taking of Pelham One Two Three,U,7.6,68.0,76.0,76.0
The Bridges of Madison County,A,7.6,69.0,76.0,76.0
"Argentina, 1985",UA 16+,7.6,78.0,76.0,76.0
The Kite Runner,PG-13,7.6,61.0,76.0,76.0
Rushmore,UA,7.6,87.0,76.0,76.0
Mutiny on the Bounty,U,7.6,87.0,76.0,76.0
Walkabout,U,7.6,85.0,76.0,76.0
Where Eagles Dare,U,7.6,63.0,76.0,76.0
Gone Baby Gone,A,7.6,72.0,76.0,76.0
Creed,UA,7.6,82.0,76.0,76.0
Short Cuts,R,7.6,81.0,76.0,76.0
Maudie,PG-13,7.6,65.0,76.0,76.0
Eastern Promises,R,7.6,83.0,76.0,76.0
Aftersun,R,7.6,95.0,76.0,76.0
The Little Mermaid,U,7.6,88.0,76.0,76.0
American Psycho,A,7.6,64.0,76.0,76.0
21 Grams,UA,7.6,70.0,76.0,76.0
True Grit,16,7.6,80.0,76.0,76.0
Romeo and Juliet,U,7.6,69.0,76.0,76.0
Deadpool 2,R,7.6,66.0,76.0,76.0
Thelma & Louise,UA,7.6,89.0,76.0,76.0
Les yeux sans visage,Not Rated,7.6,90.0,76.0,76.0
Mad Max 2,UA,7.6,77.0,76.0,76.0
Mr. Church,PG-13,7.6,37.0,76.0,76.0
Stardust,U,7.6,66.0,76.0,76.0
Just Mercy,A,7.6,68.0,76.0,76.0
3:10 to Yuma,U,7.6,80.0,76.0,76.0
Hævnen,R,7.6,65.0,76.0,76.0
Office Space,R,7.6,68.0,76.0,76.0
Mysterious Skin,Unrated,7.6,74.0,76.0,76.0
United 93,UA,7.6,90.0,76.0,76.0
Close Encounters of the Third Kind,U,7.6,90.0,76.0,76.0
The Art of Racing in the Rain,UA 7+,7.6,43.0,76.0,76.0
Despicable Me,U,7.6,72.0,76.0,76.0
Guillermo del Toro's Pinocchio,PG,7.6,79.0,76.0,76.0
My Cousin Vinny,UA,7.6,68.0,76.0,76.0
Busanhaeng,A,7.6,73.0,76.0,76.0
Lethal Weapon,UA,7.6,68.0,76.0,76.0
Love Actually,A,7.6,55.0,76.0,76.0
The Two Popes,16,7.6,75.0,76.0,76.0
The Butterfly Effect,UA,7.6,30.0,76.0,76.0
Kick-Ass,UA,7.6,66.0,76.0,76.0
Star Trek: First Contact,PG-13,7.6,70.0,76.0,76.0
Sound of Freedom,PG-13,7.6,36.0,76.0,76.0
Searching,U/A,7.6,71.0,76.0,76.0
Watchmen,A,7.6,56.0,76.0,76.0
Seconds,R,7.6,71.0,76.0,76.0
Moneyball,U,7.6,87.0,76.0,76.0
Superbad,A,7.6,76.0,76.0,76.0
Hit Man,R,7.6,82.0,76.0,76.0
The Fly,A,7.6,81.0,76.0,76.0
Minority Report,A,7.6,80.0,76.0,76.0
The Last King of Scotland,A,7.6,74.0,76.0,76.0
Escape from Alcatraz,U,7.6,76.0,76.0,76.0
Huo Yuan Jia,PG-13,7.6,70.0,76.0,76.0
After Hours,UA,7.6,89.0,76.0,76.0
Suzume no Tojimari,UA,7.6,77.0,76.0,76.0
Volver,UA,7.6,84.0,76.0,76.0
Dazed and Confused,U,7.6,82.0,76.0,76.0
Dark City,A,7.6,66.0,76.0,76.0
Only the Brave,UA,7.6,72.0,76.0,76.0
Inside Man,18,7.6,76.0,76.0,76.0
Dark Waters,PG-13,7.6,73.0,76.0,76.0
Giù la testa,A,7.6,77.0,76.0,76.0
"To Sir, with Love",U,7.6,55.0,76.0,76.0
End of Watch,A,7.6,68.0,76.0,76.0
Le locataire,UA,7.6,71.0,76.0,76.0
The Thin Red Line,A,7.6,78.0,76.0,76.0
Killers of the Flower Moon,A,7.6,89.0,76.0,76.0
Harry Potter and the Sorcerer's Stone,U,7.6,65.0,76.0,76.0
Trois couleurs: Blanc,U,7.6,91.0,76.0,76.0
"Planes, Trains & Automobiles",U,7.6,72.0,76.0,76.0
Lola rennt,UA,7.6,79.0,76.0,76.0
Vampire Hunter D: Bloodlust,U,7.6,62.0,76.0,76.0
Delhi Belly,A,7.6,66.0,76.0,76.0
Seven Pounds,UA,7.6,36.0,76.0,76.0
Cabrini,PG-13,7.6,51.0,76.0,76.0
Guardians of the Galaxy Vol. 2,UA,7.6,67.0,76.0,76.0
Rebel Without a Cause,U,7.6,89.0,76.0,76.0
I Am Sam,U,7.6,28.0,76.0,76.0
Victor/Victoria,A,7.6,84.0,76.0,76.0
Midnight in Paris,PG-13,7.6,81.0,76.0,76.0
Enter the Dragon,A,7.6,83.0,76.0,76.0
Kung Fu Panda,U,7.6,74.0,76.0,76.0
Bridge of Spies,UA,7.6,81.0,76.0,76.0
Freedom Writers,UA,7.6,64.0,76.0,76.0
Falling Down,15+,7.6,56.0,76.0,76.0
50/50,18,7.6,72.0,76.0,76.0
A Star Is Born,A,7.6,88.0,76.0,76.0
The Boondock Saints,A,7.6,44.0,76.0,76.0
Watership Down,Not Rated,7.6,64.0,76.0,76.0
Shine,Not Rated,7.6,87.0,76.0,76.0
The Jungle Book,U,7.6,65.0,76.0,76.0
The Royal Tenenbaums,A,7.6,76.0,76.0,76.0
Once Upon a Time in... Hollywood,A,7.6,84.0,76.0,76.0
Mustang,PG-13,7.6,83.0,76.0,76.0
The Commitments,U,7.6,73.0,76.0,76.0
Shelter,Not Rated,7.6,66.0,76.0,76.0
Serbuan maut,A,7.6,73.0,76.0,76.0
What We Do in the Shadows,R,7.6,76.0,76.0,76.0
Snow White and the Seven Dwarfs,U,7.6,96.0,76.0,76.0
Breakfast at Tiffany's,A,7.6,77.0,76.0,76.0
Match Point,R,7.6,72.0,76.0,76.0
The Blind Side,UA,7.6,53.0,76.0,76.0
Die Hard with a Vengeance,A,7.6,58.0,76.0,76.0
Moana,U,7.6,81.0,76.0,76.0
Barton Fink,A,7.6,69.0,76.0,76.0
Omoide no Marnie,U,7.6,72.0,76.0,76.0
Fury,A,7.6,64.0,76.0,76.0
On Golden Pond,UA,7.6,68.0,76.0,76.0
West Side Story,A,7.6,86.0,76.0,76.0
The Hurricane,U,7.6,74.0,76.0,76.0
A Little Princess,U,7.6,83.0,76.0,76.0
Le petit prince,PG,7.6,70.0,76.0,76.0
Harry Potter and the Half-Blood Prince,UA,7.6,78.0,76.0,76.0
Traffic,A,7.6,86.0,76.0,76.0
Mister Roberts,U,7.6,72.0,76.0,76.0
La piel que habito,R,7.6,70.0,76.0,76.0
Highway,UA,7.6,40.0,76.0,76.0
Rise of the Planet of the Apes,UA,7.6,68.0,76.0,76.0
Star Wars: Episode III - Revenge of the Sith,U,7.6,68.0,76.0,76.0
Hell or High Water,13,7.6,88.0,76.0,76.0
The Reader,UA,7.6,58.0,76.0,76.0
Saw,A,7.6,46.0,76.0,76.0
Leviafan,R,7.6,92.0,76.0,76.0
Three Identical Strangers,PG-13,7.6,81.0,76.0,76.0
Scott Pilgrim vs. the World,U,7.6,69.0,76.0,76.0
The Muppet Movie,U,7.6,74.0,76.0,76.0
25th Hour,R,7.6,69.0,76.0,76.0
Philomena,PG-13,7.6,77.0,76.0,76.0
Gifted,15+,7.6,60.0,76.0,76.0
Dawn of the Planet of the Apes,UA,7.6,79.0,76.0,76.0
Moulin Rouge!,UA,7.6,66.0,76.0,76.0
Jeremiah Johnson,UA,7.6,75.0,76.0,76.0
Dip huet seung hung,R,7.7,82.0,77.0,77.0
(500) Days of Summer,UA,7.7,76.0,77.0,77.0
Mission: Impossible - Dead Reckoning Part One,UA,7.7,81.0,77.0,77.0
The Iron Claw,A,7.7,73.0,77.0,77.0
Frost/Nixon,U,7.7,80.0,77.0,77.0
Das Experiment,R,7.7,59.0,77.0,77.0
Forooshande,UA,7.7,85.0,77.0,77.0
Empire of the Sun,U,7.7,62.0,77.0,77.0
X: First Class,UA,7.7,65.0,77.0,77.0
Challengers,R,7.7,82.0,77.0,77.0
Ocean's Eleven,UA,7.7,74.0,77.0,77.0
Ex Machina,UA,7.7,78.0,77.0,77.0
The Magdalene Sisters,R,7.7,83.0,77.0,77.0
Lost in Translation,UA,7.7,91.0,77.0,77.0
Harry Potter and the Goblet of Fire,UA,7.7,81.0,77.0,77.0
The Hangover,UA,7.7,73.0,77.0,77.0
Les triplettes de Belleville,PG-13,7.7,91.0,77.0,77.0
The Goonies,U,7.7,62.0,77.0,77.0
The Deepest Breath,PG,7.7,69.0,77.0,77.0
All of Us Strangers,R,7.7,90.0,77.0,77.0
John Wick: Chapter 4,A,7.7,78.0,77.0,77.0
Missing,U,7.7,78.0,77.0,77.0
La vie d'Adèle,A,7.7,90.0,77.0,77.0
Sicario,A,7.7,82.0,77.0,77.0
Efter brylluppet,R,7.7,78.0,77.0,77.0
Toki o kakeru shôjo,U,7.7,66.0,77.0,77.0
Kingsman: The Secret Service,A,7.7,60.0,77.0,77.0
Brokeback Mountain,A,7.7,87.0,77.0,77.0
Airplane!,U,7.7,78.0,77.0,77.0
Anatomie d'une chute,R,7.7,86.0,77.0,77.0
Doragon Bôru Sûpâ Burorî,UA,7.7,59.0,77.0,77.0
The Music Man,G,7.7,76.0,77.0,77.0
The Game,UA,7.7,63.0,77.0,77.0
Good Bye Lenin!,R,7.7,68.0,77.0,77.0
Blazing Saddles,A,7.7,73.0,77.0,77.0
Sound of Metal,18,7.7,82.0,77.0,77.0
Star Trek Into Darkness,UA,7.7,72.0,77.0,77.0
The Dirty Dozen,U,7.7,73.0,77.0,77.0
En man som heter Ove,PG-13,7.7,70.0,77.0,77.0
GATTACA,UA,7.7,64.0,77.0,77.0
The Longest Day,U,7.7,75.0,77.0,77.0
Flipped,PG,7.7,45.0,77.0,77.0
